Code_Postal;Rue;Rue_complement;Ville;Département;latitude;longitude;result_label;result_score;result_type;result_id;result_housenumber;result_name;result_street;result_postcode;result_city;result_context;result_citycode;Geoloc2
"97410";"RUE VICTOR LE VIGOUREUX";;"SAINT-PIERRE";"REUNION";"-21.337431";"55.475068";"Rue Victor le Vigoureux 97410 Saint-Pierre";"0.76";"street";"97416_0290_88cfa3";;"Rue Victor le Vigoureux";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.337231,55.475512"
"97410";"87 RUE DES BONS ENFANTS";;"SAINT-PIERRE";"REUNION";"-21.33899";"55.471046";"87 Rue des Bons Enfants 97410 Saint-Pierre";"0.76";"housenumber";"ADRNIVX_0000002006208235";"87";"Rue des Bons Enfants";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.33899,55.471046"
"97460";"24 BIS ALLEE DES TOURNESOLS";;"SAINT-PAUL";"REUNION";"-21.028147";"55.307422";"24 BIS AllÃ©e des Tournesols 97460 Saint-Paul";"0.76";"housenumber";"ADRNIVX_0000001402281317";"24 BIS";"AllÃ©e des Tournesols";;"97460";"Saint-Paul";"974, La RÃ©union";"97415";"-21.027828,55.306432"
"97480";"10 RUE DU GENERAL DE GAULLE";;"SAINT-JOSEPH";"REUNION";"-21.377834";"55.621141";"10 Rue du GÃ©nÃ©ral de Gaulle 97480 Saint-Joseph";"0.76";"housenumber";"ADRNIVX_0000001402064485";"10";"Rue du GÃ©nÃ©ral de Gaulle";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.377834,55.621141"
"97480";"20 A RUE DU GENERAL LAMBERT";;"SAINT-JOSEPH";"REUNION";"-21.377647";"55.619528";"20 A Rue du GÃ©nÃ©ral Lambert 97480 Saint-Joseph";"0.76";"housenumber";"ADRNIVX_0000001402064541";"20 A";"Rue du GÃ©nÃ©ral Lambert";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.377647,55.619528"
"97480";"26 B RUE GUY DE LA FERRIERE";;"SAINT-JOSEPH";"REUNION";"-21.37205";"55.61997";"26 B Rue Guy de la FerriÃ¨re 97480 Saint-Joseph";"0.76";"housenumber";"ADRNIVX_0000001402427107";"26 B";"Rue Guy de la FerriÃ¨re";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.37205,55.61997"
"97470";"6 LOTISSEMENT LES BICHIQUES";;"SAINT-BENOIT";"REUNION";"-21.00712";"55.69586";"6 Lotissement les Bichiques 97470 Saint-BenoÃ®t";"0.76";"housenumber";"ADRNIVX_0000001402417312";"6";"Lotissement les Bichiques";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.008022,55.696497"
"24000";"2 COURS SAINT GEORGES";;"PERIGUEUX";"DORDOGNE";"45.180163";"0.723895";"2 Cours Saint-Georges 24000 PÃ©rigueux";"0.76";"housenumber";"ADRNIVX_0000000283282667";"2";"Cours Saint-Georges";;"24000";"PÃ©rigueux";"24, Dordogne, Nouvelle-Aquitaine (Aquitaine)";"24322";"45.180163,0.723895"
"97432";"278 CHEMIN SAINT SAUVEUR";;"SAINT-PIERRE";"REUNION";"-21.29196";"55.499381";"278 Chemin Saint-Sauveur 97432 Saint-Pierre";"0.76";"housenumber";"ADRNIVX_0000001402266760";"278";"Chemin Saint-Sauveur";;"97432";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.29196,55.499381"
"75002";"5 7 RUE SAINT AUGUSTIN";;"PARIS";"PARIS";"48.868847";"2.337612";"7 Rue Saint-Augustin 75002 Paris";"0.76";"housenumber";"ADRNIVX_0000000270752038";"7";"Rue Saint-Augustin";;"75002";"Paris";"75, Paris, ÃŽle-de-France";"75102";"48.868825,2.337587"
"97430";"20 TER CHEMIN BENOITON ROUSSEL";;"LE TAMPON";"REUNION";"-21.261318";"55.50691";"20 TER Chemin BenoÃ®ton Roussel 97430 Le Tampon";"0.76";"housenumber";"ADRNIVX_0000001401981027";"20 TER";"Chemin BenoÃ®ton Roussel";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.261318,55.50691"
"97450";"19 AVENUE DU PERE RENE PAYET";;"SAINT-LOUIS";"REUNION";"-21.289336";"55.406541";"19 Avenue de la Gare 97450 Saint-Louis";"0.76";"housenumber";"ADRNIVX_0000001402406060";"19";"Avenue de la Gare";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";"-21.289336,55.406522"
"97480";"102 CHEMIN DU GRAND DEFRICHE";;"SAINT-JOSEPH";"REUNION";"-21.333331";"55.643079";"102 Chemin du Grand Defriche 97480 Saint-Joseph";"0.76";"housenumber";"ADRNIVX_0000001402036000";"102";"Chemin du Grand Defriche";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.333331,55.643079"
"97400";"17 ROND POINT DES MANGUIERS";;"SAINT-DENIS";"REUNION";"-20.895486";"55.465584";"17 Rond-Point des Manguiers 97400 Saint-Denis";"0.76";"housenumber";"ADRNIVX_0000001401774507";"17";"Rond-Point des Manguiers";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.895405,55.465561"
"97440";"728 AVENUE DES MASCAREIGNES";;"SAINT-ANDRE";"REUNION";"-20.936442";"55.646672";"728 Avenue des Mascareignes 97440 Saint-AndrÃ©";"0.76";"housenumber";"ADRNIVX_0000001401812507";"728";"Avenue des Mascareignes";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";"-20.936442,55.646672"
"97424";"152 TER CHEMIN PIERRE DEGUIGNE";;"SAINT-LEU";"REUNION";"-21.22235";"55.307959";"152 TER Chemin Pierre Deguigne 97424 Saint-Leu";"0.76";"housenumber";"ADRNIVX_0000001401954698";"152 TER";"Chemin Pierre Deguigne";;"97424";"Saint-Leu";"974, La RÃ©union";"97413";"-21.22235,55.307959"
"97410";"144 RUE DES BONS ENFANTS";;"SAINT-PIERRE";"REUNION";"-21.338534";"55.469887";"144 Rue des Bons Enfants 97410 Saint-Pierre";"0.76";"housenumber";"ADRNIVX_0000001402044004";"144";"Rue des Bons Enfants";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.338534,55.469887"
"97438";"119 ROUTE DE PITON CAILLOUX";;"SAINTE-MARIE";"REUNION";"-20.937651";"55.530082";"119 Route de Piton Cailloux 97438 Sainte-Marie";"0.76";"housenumber";"ADRNIVX_0000001401818207";"119";"Route de Piton Cailloux";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";"-20.937651,55.530082"
"97490";"55 CHEMIN DES BRINGELLIERS";;"SAINT-DENIS";"REUNION";"-20.905764";"55.477321";"55 Chemin des Bringelliers 97490 Saint-Denis";"0.76";"housenumber";"ADRNIVX_0000001401786868";"55";"Chemin des Bringelliers";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.905677,55.477322"
"97470";"73 RUE PIERRE BENOIT DUMAS";;"SAINT-BENOIT";"REUNION";"-21.040807";"55.715016";"73 Rue Pierre BenoÃ®t Dumas 97470 Saint-BenoÃ®t";"0.76";"housenumber";"ADRNIVX_0000001401883959";"73";"Rue Pierre BenoÃ®t Dumas";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.040807,55.715016"
"97431";"20 RUE DES CYPRES";;"LA PLAINE DES PALMISTES";"REUNION";"-21.140226";"55.630568";"20 Rue des CyprÃ¨s 97431 La Plaine-des-Palmistes";"0.76";"housenumber";"ADRNIVX_0000001401928108";"20";"Rue des CyprÃ¨s";;"97431";"La Plaine-des-Palmistes";"974, La RÃ©union";"97406";"-21.140226,55.630568"
"97430";"133 CHEMIN DU GRAND TAMPON";;"LE TAMPON";"REUNION";"-21.283654";"55.556517";"133 Chemin du Grand Tampon 97430 Le Tampon";"0.75";"housenumber";"ADRNIVX_0000002100552561";"133";"Chemin du Grand Tampon";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.283654,55.556517"
"97450";"1 A RUE ALEXANDRE FLEMMING";;"SAINT-LOUIS";"REUNION";"-21.280528";"55.404659";"1 A Rue Alexandre Flemming 97450 Saint-Louis";"0.75";"housenumber";"ADRNIVX_0000002100541637";"1 A";"Rue Alexandre Flemming";;"97450";"Saint-Louis";"974, La RÃ©union";"97414";
"97400";"6 RUE CHARLES GOUNOD";;"SAINT-DENIS";"REUNION";"-20.874918";"55.453";"6 Rue Charles Gounod 97400 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401757528";"6";"Rue Charles Gounod";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.874926,55.45297"
"97411";"52 CHEMIN BOUTIQUE ROUGE";;"SAINT-PAUL";"REUNION";"-20.980903";"55.331871";"52 Chemin Boutique Rouge 97411 Saint-Paul";"0.75";"housenumber";"ADRNIVX_0000001402432414";"52";"Chemin Boutique Rouge";;"97411";"Saint-Paul";"974, La RÃ©union";"97415";"-20.980903,55.331871"
"75013";"36 AVENUE D ITALIE";;"PARIS";"PARIS";"48.828635";"2.356006";"36 Avenue d'Italie 75013 Paris";"0.75";"housenumber";"ADRNIVX_0000000270819086";"36";"Avenue d'Italie";;"75013";"Paris";"75, Paris, ÃŽle-de-France";"75113";
"97441";"7 RUE GEORGES POMPIDOU ";;"SAINTE-SUZANNE";"REUNION";"-20.907979";"55.607089";"7 Rue Georges Pompidou 97441 Sainte-Suzanne";"0.75";"housenumber";"ADRNIVX_0000001401786070";"7";"Rue Georges Pompidou";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";"-20.907979,55.607089"
"97410";"25 RUE DU FOUR A CHAUX";;"SAINT-PIERRE";"REUNION";"-21.342566";"55.475439";"25 Rue du Four Ã  Chaux 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402047615";"25";"Rue du Four Ã  Chaux";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.342566,55.475439"
"97410";"11 RUE DU FOUR A CHAUX";;"SAINT-PIERRE";"REUNION";"-21.342933";"55.476688";"11 Rue du Four Ã  Chaux 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402361342";"11";"Rue du Four Ã  Chaux";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.342933,55.476688"
"97410";"14 RUE MEZIAIRE GUIGNARD";;"SAINT-PIERRE";"REUNION";"-21.341265";"55.478111";"14 Rue Meziaire Guignard 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402046091";"14";"Rue Meziaire Guignard";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.341265,55.478111"
"97421";"49 RUE CALMETTE ET GUERIN ";;"SAINT-LOUIS";"REUNION";"-21.26222";"55.432949";"49 Rue Calmette et GuÃ©rin 97421 Saint-Louis";"0.75";"housenumber";"ADRNIVX_0000002100546649";"49";"Rue Calmette et GuÃ©rin";;"97421";"Saint-Louis";"974, La RÃ©union";"97414";"-21.26222,55.432949"
"97420";"21 AVENUE DU 14 JUILLET 1789";;"LE PORT";"REUNION";"-20.932078";"55.295403";"21 Avenue du 14 Juillet 1789 97420 Le Port";"0.75";"housenumber";"ADRNIVX_0000001401815091";"21";"Avenue du 14 Juillet 1789";;"97420";"Le Port";"974, La RÃ©union";"97407";"-20.932055,55.295458"
"97410";"54 RUE FRANCOIS DE MAHY";;"SAINT-PIERRE";"REUNION";"-21.338262";"55.476096";"54 Rue FranÃ§ois de Mahy 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402041748";"54";"Rue FranÃ§ois de Mahy";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.338262,55.476096"
"97410";"74 RUE DU FOUR A CHAUX";;"SAINT-PIERRE";"REUNION";"-21.341285";"55.471247";"74 Rue du Four Ã  Chaux 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402046339";"74";"Rue du Four Ã  Chaux";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.341285,55.471248"
"97410";"RUE FRANCOIS ISAUTIER";;"SAINT-PIERRE";"REUNION";"-21.336977";"55.473995";"Rue FranÃ§ois Isautier 97410 Saint-Pierre";"0.75";"street";"97416_0140_6febe7";;"Rue FranÃ§ois Isautier";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.338122,55.473813"
"97410";"28 RUE VICTOR LEVIGOUREUX";;"SAINT-PIERRE";"REUNION";"-21.340465";"55.474146";"28 Rue Victor le Vigoureux 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402249129";"28";"Rue Victor le Vigoureux";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.340465,55.474146"
"97442";"48 RUE LECONTE DE LISLE";;"SAINT-PHILIPPE";"REUNION";"-21.360395";"55.765085";"48 Rue Leconte de Lisle 97442 Saint-Philippe";"0.75";"housenumber";"ADRNIVX_0000001402428534";"48";"Rue Leconte de Lisle";;"97442";"Saint-Philippe";"974, La RÃ©union";"97417";"-21.360395,55.765085"
"97438";"143 RUE LOUIS LAGOURGUE";;"SAINTE-MARIE";"REUNION";"-20.907739";"55.522046";"143 Rue Louis Lagourgue 97438 Sainte-Marie";"0.75";"housenumber";"ADRNIVX_0000001402297786";"143";"Rue Louis Lagourgue";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";"-20.907739,55.522046"
"97437";"9 CHEMIN BLEMIR";;"SAINT-BENOIT";"REUNION";"-21.089056";"55.73819";"9 Chemin BlÃªmir 97437 Saint-BenoÃ®t";"0.75";"housenumber";"ADRNIVX_0000001402292011";"9";"Chemin BlÃªmir";;"97437";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.089053,55.738198"
"97440";"262 RUE CHARLES BAUDELAIRE";;"SAINT-ANDRE";"REUNION";"-20.942936";"55.661565";"262 Rue Charles Baudelaire 97440 Saint-AndrÃ©";"0.75";"housenumber";"ADRNIVX_0000001402302964";"262";"Rue Charles Baudelaire";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";"-20.942936,55.661565"
"97431";"BRAS DES CALUMETS";;"LA PLAINE DES PALMISTES";"REUNION";"-21.155254";"55.612245";"Bras des Calumets 97431 La Plaine-des-Palmistes";"0.75";"locality";"97406_XXXX_a795f7";;"Bras des Calumets";;"97431";"La Plaine-des-Palmistes";"974, La RÃ©union";"97406";"-21.155505,55.610337"
"97431";"5 RUE JACQUE BRUNET";;"LA PLAINE DES PALMISTES";"REUNION";"-21.130998";"55.627618";"5 Rue Jacques Brunet 97431 La Plaine-des-Palmistes";"0.75";"housenumber";"ADRNIVX_0000001401925039";"5";"Rue Jacques Brunet";;"97431";"La Plaine-des-Palmistes";"974, La RÃ©union";"97406";"-21.130998,55.627618"
"97417";"65 ROUTE ANTIDE BOYER ";;"SAINT-DENIS";"REUNION";"-20.924662";"55.406842";"65 Route Antide Boyer 97417 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001402433329";"65";"Route Antide Boyer";;"97417";"Saint-Denis";"974, La RÃ©union";"97411";"-20.921471,55.403648"
"97480";"1 RUE DU COMMANDANT MAHE";;"SAINT-JOSEPH";"REUNION";"-21.374596";"55.625234";"1 Rue du Commandant Mahe 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000002006207548";"1";"Rue du Commandant Mahe";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.374596,55.625234"
"97400";"55 RUE JULIETTE DODU";;"SAINT-DENIS";"REUNION";"-20.877965";"55.451133";"55 Rue Juliette Dodu 97400 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401758711";"55";"Rue Juliette Dodu";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.877955,55.451189"
"97421";"72 RUE EVARISTE DE PARNY";;"SAINT-LOUIS";"REUNION";"-21.248784";"55.43327";"72 Rue Ã‰variste de Parny 97421 Saint-Louis";"0.75";"housenumber";"ADRNIVX_0000001401970342";"72";"Rue Ã‰variste de Parny";;"97421";"Saint-Louis";"974, La RÃ©union";"97414";"-21.248784,55.43327"
"97418";"9 RUE DU PERIGORD";;"LE TAMPON";"REUNION";"-21.245713";"55.527049";"9 Rue du PÃ©rigord 97418 Le Tampon";"0.75";"housenumber";"ADRNIVX_0000001402379972";"9";"Rue du PÃ©rigord";;"97418";"Le Tampon";"974, La RÃ©union";"97422";
"97438";"27 ROUTE DE LA CONFIANCE";;"SAINTE-MARIE";"REUNION";"-20.927128";"55.521967";"27 Route de la Confiance 97438 Sainte-Marie";"0.75";"housenumber";"ADRNIVX_0000001401804586";"27";"Route de la Confiance";;"97438";"Sainte-Marie";"974, La RÃ©union";"97418";"-20.927129,55.521967"
"97430";"1 RUE DU GENERAL DE GAULLE";;"LE TAMPON";"REUNION";"-21.279123";"55.524786";"1 Rue du GÃ©nÃ©ral de Gaulle 97430 Le Tampon";"0.75";"housenumber";"ADRNIVX_0000001401998040";"1";"Rue du GÃ©nÃ©ral de Gaulle";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.279123,55.524786"
"97441";"32 RUE DE LA CITOYENNETE";;"SAINTE-SUZANNE";"REUNION";"-20.900992";"55.596583";"32 Rue de la CitoyennetÃ© 97441 Sainte-Suzanne";"0.75";"housenumber";"ADRNIVX_0000001402630043";"32";"Rue de la CitoyennetÃ©";;"97441";"Sainte-Suzanne";"974, La RÃ©union";"97420";"-20.900992,55.596583"
"97410";"52 RUE FRANCOIS DE MAHY";;"SAINT-PIERRE";"REUNION";"-21.338403";"55.476051";"52 Rue FranÃ§ois de Mahy 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402043795";"52";"Rue FranÃ§ois de Mahy";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.338403,55.476051"
"97400";"118 RUE ROLAND GARROS";;"SAINT-DENIS";"REUNION";"-20.881818";"55.458102";"118 Rue Roland Garros 97400 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401760809";"118";"Rue Roland Garros";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.881878,55.458108"
"97400";"163 RUE JEAN CHATEL";;"SAINT-DENIS";"REUNION";"-20.882059";"55.451202";"163 Rue Jean ChÃ¢tel 97400 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401761062";"163";"Rue Jean ChÃ¢tel";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.882105,55.451271"
"97400";"18 RUE JULES OLIVIER";;"SAINT-DENIS";"REUNION";"-20.880096";"55.454649";"18 Rue Jules Olivier 97400 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401759562";"18";"Rue Jules Olivier";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.88103,55.45476"
"97400";"4 RUE CHARLES GOUNOD";;"SAINT-DENIS";"REUNION";"-20.874816";"55.452972";"4 Rue Charles Gounod 97400 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401757527";"4";"Rue Charles Gounod";;"97400";"Saint-Denis";"974, La RÃ©union";"97411";"-20.874827,55.452919"
"97423";"105 RUE LOUISE ET JOUAN";;"SAINT-PAUL";"REUNION";"-21.039326";"55.298773";"105 Rue Louise et Jouan 97423 Saint-Paul";"0.75";"housenumber";"ADRNIVX_0000001402626498";"105";"Rue Louise et Jouan";;"97423";"Saint-Paul";"974, La RÃ©union";"97415";"-21.039232,55.29861"
"97410";"73 CHEMIN DU CIMETIERE";;"SAINT-PIERRE";"REUNION";"-21.332295";"55.532126";"73 Chemin du CimetiÃ¨re 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402036474";"73";"Chemin du CimetiÃ¨re";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.332295,55.532126"
"40000";"2 RUE LOUIS BREGUET";;"MONT-DE-MARSAN";"LANDES";"43.88888";"-0.486509";"2 Rue Louis Breguet 40000 Mont-de-Marsan";"0.75";"housenumber";"ADRNIVX_0000002101195982";"2";"Rue Louis Breguet";;"40000";"Mont-de-Marsan";"40, Landes, Nouvelle-Aquitaine (Aquitaine)";"40192";"43.888883,-0.486601"
"75002";"47 AVENUE DE L OPERA";;"PARIS";"PARIS";"48.869533";"2.332547";"47 Avenue de l'OpÃ©ra 75002 Paris";"0.75";"housenumber";"ADRNIVX_0000000270749999";"47";"Avenue de l'OpÃ©ra";;"75002";"Paris";"75, Paris, ÃŽle-de-France";"75102";
"97410";"37 RUE FRANCOIS DE MAHY";;"SAINT-PIERRE";"REUNION";"-21.340912";"55.47494";"37 Rue FranÃ§ois de Mahy 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402046197";"37";"Rue FranÃ§ois de Mahy";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.340912,55.47494"
"97480";"35 RUE DES CENT MARCHES ";;"SAINT-JOSEPH";"REUNION";"-21.370699";"55.614823";"35 Rue des Cent Marches 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000001402060100";"35";"Rue des Cent Marches";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";
"97480";"13 RUE JEAN DE CAMBIAIRE ";;"SAINT-JOSEPH";"REUNION";"-21.360804";"55.589054";"13 Rue Jean de Cambiaire 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000001402056085";"13";"Rue Jean de Cambiaire";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.360804,55.589054"
"97440";"418 AVENUE ILE DE FRANCE";;"SAINT-ANDRE";"REUNION";"-20.956902";"55.649657";"418 Avenue ÃŽle de France 97440 Saint-AndrÃ©";"0.75";"housenumber";"ADRNIVX_0000001401839510";"418";"Avenue ÃŽle de France";;"97440";"Saint-AndrÃ©";"974, La RÃ©union";"97409";"-20.956902,55.649657"
"97480";"142 BOULEVARD DE L OCEAN";;"SAINT-JOSEPH";"REUNION";"-21.371622";"55.587347";"142 Boulevard de l'OcÃ©an 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000001402061378";"142";"Boulevard de l'OcÃ©an";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.371622,55.587347"
"97490";"58 B CHEMIN DE L YLANG YLANG";;"SAINT-DENIS";"REUNION";"-20.91408";"55.480249";"58 BIS Chemin de l'Ylang Ylang 97490 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401793545";"58 BIS";"Chemin de l'Ylang Ylang";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.914026,55.480138"
"97430";"110 RUE DU GENERAL DE GAULLE";;"LE TAMPON";"REUNION";"-21.271064";"55.515118";"110 Rue du GÃ©nÃ©ral de Gaulle 97430 Le Tampon";"0.75";"housenumber";"ADRNIVX_0000001401989717";"110";"Rue du GÃ©nÃ©ral de Gaulle";;"97430";"Le Tampon";"974, La RÃ©union";"97422";"-21.271064,55.515118"
"97410";"65 RUE YOURI GAGARINE";;"SAINT-PIERRE";"REUNION";"-21.324759";"55.478286";"65 Rue Youri Gagarine 97410 Saint-Pierre";"0.75";"housenumber";"ADRNIVX_0000001402033511";"65";"Rue Youri Gagarine";;"97410";"Saint-Pierre";"974, La RÃ©union";"97416";"-21.324759,55.478286"
"97480";"32 RUE HIPPOLYTE FOUCQUE";;"SAINT-JOSEPH";"REUNION";"-21.374443";"55.623387";"32 Rue Hippolyte Foucque 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000001402621997";"32";"Rue Hippolyte Foucque";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.374443,55.623387"
"97490";"20 RUE LORY LES HAUTS";;"SAINT-DENIS";"REUNION";"-20.89452";"55.48173";"20 Rue Lory les Hauts 97490 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401774135";"20";"Rue Lory les Hauts";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.894488,55.481673"
"97490";"120 RUE LORY LES BAS";;"SAINT-DENIS";"REUNION";"-20.891507";"55.481983";"120 Rue Lory les Bas 97490 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001402435325";"120";"Rue Lory les Bas";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.89169,55.481933"
"97470";"19 RUE GEORGES POMPIDOU";;"SAINT-BENOIT";"REUNION";"-21.033674";"55.713055";"19 Rue Georges Pompidou 97470 Saint-BenoÃ®t";"0.75";"housenumber";"ADRNIVX_0000001401880092";"19";"Rue Georges Pompidou";;"97470";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.033674,55.713055"
"97437";"31 CHEMIN BASSIN BLEU ";;"SAINT-BENOIT";"REUNION";"-21.084452";"55.748676";"31 Chemin Bassin Bleu 97437 Saint-BenoÃ®t";"0.75";"housenumber";"ADRNIVX_0000001401910961";"31";"Chemin Bassin Bleu";;"97437";"Saint-BenoÃ®t";"974, La RÃ©union";"97410";"-21.084319,55.748918"
"97419";"10 AVENUE DE PORT LOUIS ";;"LA POSSESSION";"REUNION";"-20.92599";"55.343868";"10 Avenue de Port Louis 97419 La Possession";"0.75";"housenumber";"ADRNIVX_0000001401805326";"10";"Avenue de Port Louis";;"97419";"La Possession";"974, La RÃ©union";"97408";"-20.92599,55.343868"
"97425";"45 IMPASSE VOLANGE RIVIERE";;"LES AVIRONS";"REUNION";"-21.242569";"55.340454";"45 Impasse Volange RiviÃ¨re 97425 Les Avirons";"0.75";"housenumber";"ADRNIVX_0000001401965846";"45";"Impasse Volange RiviÃ¨re";;"97425";"Les Avirons";"974, La RÃ©union";"97401";"-21.242569,55.340454"
"97425";"98 AVENUE DU GENERAL DE GAULLE";;"LES AVIRONS";"REUNION";"-21.245477";"55.334242";"98 Avenue GÃ©nÃ©ral de Gaulle 97425 Les Avirons";"0.75";"housenumber";"ADRNIVX_0000001401969549";"98";"Avenue GÃ©nÃ©ral de Gaulle";;"97425";"Les Avirons";"974, La RÃ©union";"97401";"-21.245477,55.334242"
"97480";"3 CHEMIN DU GRAND DEFRICHE";;"SAINT-JOSEPH";"REUNION";"-21.333307";"55.642697";"3 Chemin du Grand Defriche 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000001402042794";"3";"Chemin du Grand Defriche";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.333307,55.642697"
"97480";"7 CHEMIN DU GRAND DEFRICHE";;"SAINT-JOSEPH";"REUNION";"-21.333307";"55.642697";"7 Chemin du Grand Defriche 97480 Saint-Joseph";"0.75";"housenumber";"ADRNIVX_0000001402624333";"7";"Chemin du Grand Defriche";;"97480";"Saint-Joseph";"974, La RÃ©union";"97412";"-21.335073,55.64262"
"97490";"14 RUE DE LA GUADELOUPE";;"SAINT-DENIS";"REUNION";"-20.903752";"55.494746";"14 Rue de la Guadeloupe 97490 Saint-Denis";"0.75";"housenumber";"ADRNIVX_0000001401784506";"14";"Rue de la Guadeloupe";;"97490";"Saint-Denis";"974, La RÃ©union";"97411";"-20.903764,55.494747"
